date,Gross_Capital_Formation_const_2015usd,Gross_Capital_Formation_annual_growth,Gross_Fixed_Capital_Formation_const_2015usd,Gross_Fixed_Capital_Formation_annual_growth,household_consu,Country_ISO
2004,835891760.806078,3.30956185301045,449564237.377254,15.0375908305224,1753782204.203,TGO
2003,809113644.287244,11.1052925169419,487576996.948734,16.0339959966356,1619245059.55709,TGO
2002,728240415.877458,8.72050028363446,448408732.886883,15.858150493387,1320444817.82962,TGO
2001,669828058.165291,1.8845975680027,432479874.311682,15.4172200557411,1153346057.74977,TGO
2000,657437997.650445,3.19999278329013,415251594.79556,14.6815685482463,1142651166.98207,TGO
1999,637052367.853359,-6.69999357592879,400063715.031283,13.3707748129001,1372845925.07912,TGO
1998,682799918.53141,25.2999997144187,413728106.820599,16.3518865922473,1370161342.84191,TGO
1997,544932099.032429,-6.89999905837708,322142601.373672,12.9727855656383,1337733206.33221,TGO
1996,585319112.26738,19.8482456262119,343311611.539526,17.1545898286167,1173396108.78573,TGO
1995,488383546.383231,13.8000085596254,244163609.243617,13.5883207192844,1004566836.43582,TGO
1994,429159498.812642,87.0999997500394,203131117.646929,12.000948186514,741958858.417445,TGO
1993,229374398.38909,-62.2000015884771,198758428.029137,10.91705064516,1037913051.01733,TGO
1992,606810603.249041,-9.19999751312244,366712982.707554,15.988330790963,1373549727.64551,TGO
1991,668293597.609469,-36.123597494918,418622117.021816,18.0429178066409,1176980348.2297,TGO
1990,1046229235.52449,25.5281852456009,589284302.202325,25.2627919464613,1157646576.42119,TGO
1989,833461611.412214,2.43271315286854,543253975.099852,17.8173338103167,1067377090.81551,TGO
1988,813667417.134966,-2.80416758716834,545910616.968077,17.8018667218292,1095524526.92345,TGO
1987,837142289.88644,-4.12261076522911,532394409.358878,18.5721889877351,920619928.155173,TGO
1986,873138387.025293,29.7833844839269,510638637.407205,18.2308113558694,799062311.095479,TGO
1985,672765924.927337,21.1055247513968,403005397.851236,16.6335753640859,602386563.104462,TGO
1984,555520424.281533,2.05128737476498,352418938.226109,15.0414283222457,512178896.673286,TGO
1983,544354156.201366,-20.4081688555062,291715283.198275,17.8889661532658,485742652.191484,TGO
1982,683932193.007504,-17.089676277544,386986258.138457,19.4444449639918,559331956.204126,TGO
1981,824905949.344717,-2.95566422847536,445160769.55204,20.611855646692,614209272.388369,TGO
1980,850029981.437377,-34.2068136375933,509236846.103129,28.2382334796813,619084818.411243,TGO
1979,1291972662.26807,-5.54816697485143,,,463279378.304789,TGO
1978,1367864043.38397,17.5477211197656,,,341227685.161345,TGO
1977,1163667002.94453,77.4457056987595,,,457498116.85703,TGO
1976,655787638.45659,-18.2222803278121,,,321581215.356319,TGO
1975,801914801.593104,46.5797485358717,,,376040202.899592,TGO
1974,547084307.077287,2.33329951368948,,,181654529.388084,TGO
1973,534610248.743228,4.89504207964661,,,243096478.429641,TGO
1972,509662075.674939,9.99996856373136,,,195301749.887711,TGO
1971,463329292.116709,10.6386020898879,,,158215187.584096,TGO
1970,418777247.149489,11.3742534819043,,,148030328.531048,TGO
1969,376009027.272654,25.5955012898576,,,170746871.256644,TGO
1968,299380967.798262,-10.6384392694174,,,159265955.52597,TGO
1967,335022089.308477,-19.9999303713636,,,154806754.772035,TGO
1966,418777247.149489,-13.9195289907676,,,140417722.925581,TGO
1965,486495069.368955,24.0115289669448,,,122276583.494144,TGO
1964,392298259.219617,82.5008248973342,,,113245305.011036,TGO
1963,214956978.654921,29.0316359665536,,,113979101.807063,TGO
1962,166592461.643004,27.3974888368457,,,99720055.4744037,TGO
1961,130765891.199279,-21.5055171706978,,,91875224.7104197,TGO
1960,166592461.643004,,,,94376590.723061,TGO
2021,,,,,,TON
2020,,-4.07950481462223,108542323.683219,23.5270947581754,484269815.159517,TON
2019,,7.86297446035664,114822938.560683,24.3629662027266,489281350.41155,TON
2018,,-23.1801420514255,100839723.28525,22.6401303139548,494411113.137022,TON
2017,,21.3490699524117,138901975.302598,26.676909691873,443512282.289075,TON
2016,,,119622612.819115,24.2134189958523,406379464.285714,TON
2015,110963769.234728,,102015387.78241,23.344149680597,441369975.811847,TON
2014,,,95827388.2188984,21.6516991381252,435090216.851515,TON
2013,,,88569066.6005207,22.6882277932934,437111258.507325,TON
2012,,,137194239.170125,35.338205066273,419661631.954688,TON
2011,,,102870090.745583,28.2394074751369,378831341.084002,TON
2010,,,,29.8098199019019,362056457.048058,TON
2009,,,,24.6264804677637,332372105.288392,TON
2008,,,,20.7819304986987,358328125.0,TON
2007,,,,21.5324524086038,306749737.853897,TON
2006,,,,20.946842181557,275577480.213052,TON
2005,,,,22.1430298577789,266783779.600681,TON
2004,,,,20.5447625021988,226996724.837464,TON
2003,,,,20.8503328129518,194554179.002505,TON
2002,,,,24.6626218691663,177492384.622442,TON
2001,,,,24.2205459739716,163334099.734314,TON
2000,,,,19.9857640222891,186292355.560979,TON
1999,,,,19.861178507883,177990775.257471,TON
1998,,,,20.0668614224922,187363404.825737,TON
1997,,,,19.2665927212206,200102730.510487,TON
1996,,,,25.4911356013416,204110236.220472,TON
1995,,,,25.6699628938992,193859941.773546,TON
1994,,,,21.1235054433418,180476064.232692,TON
1993,,,,15.8110293734022,127254335.260116,TON
1992,,,,15.8322591826345,121544799.940613,TON
1991,,,,15.3559844118265,132840505.938609,TON
1990,,,,18.0108184511675,106297268.096929,TON
1989,,,,20.2062240818919,106180373.460469,TON
1988,,,,20.8338340503601,111514996.154832,TON
1987,,,,22.473143170692,77459739.5322784,TON
1986,,,,22.5100714558767,71090909.0909091,TON
1985,,,,23.2610060699086,59910608.2827013,TON
1984,,,,23.5415443034517,62039491.0048267,TON
1983,,,,26.8964904749922,65043243.2432432,TON
1982,,,,29.3154445769941,55186124.3533827,TON
1981,,,,28.3071469453317,61174442.6568605,TON
1980,,,,29.0381202830693,49410157.1396037,TON
1979,,,,28.1197524468769,43611781.8019226,TON
1978,,,,24.6806635919323,39430811.4913586,TON
1977,,,,19.1743891070553,29981037.9241517,TON
1976,,,,19.7853434667274,27290480.2639619,TON
1975,,,,22.7823887821713,28899332.3733473,TON
1974,,,,,,TON
1973,,,,,,TON
1972,,,,,,TON
1971,,,,,,TON
1970,,,,,,TON
1969,,,,,,TON
1968,,,,,,TON
1967,,,,,,TON
1966,,,,,,TON
1965,,,,,,TON
1964,,,,,,TON
1963,,,,,,TON
1962,,,,,,TON
1961,,,,,,TON
1960,,,,,,TON
2021,,,,,,TTO
2020,,,,,,TTO
2019,,,,,,TTO
2018,,,,,,TTO
2017,,,,,,TTO
2016,,,,,,TTO
2015,,,,,,TTO
2014,,,,,,TTO
2013,,,,,,TTO
2012,,,,,,TTO
2011,,,,,,TTO
2010,,,,,,TTO
2009,,,,,,TTO
2008,,,,,,TTO
2007,,,,,,TTO
2006,,,,,,TTO
2005,,,,,,TTO
2004,,,,,,TTO
2003,,,,,,TTO
2002,,,,,,TTO
2001,,,,,,TTO
2000,,,,,,TTO
1999,,,,,,TTO
1998,,,,,,TTO
1997,,,,,,TTO
1996,,,,,,TTO
1995,,,,,,TTO
1994,,,,,,TTO
1993,,,,,,TTO
1992,,,,,,TTO
1991,,,,,,TTO
1990,,,,,,TTO
1989,,,,,,TTO
1988,,,,,,TTO
1987,,,,,,TTO
1986,,,,,,TTO
1985,,,,,,TTO
1984,,,,,,TTO
1983,,,,,,TTO
1982,,,,,,TTO
1981,,,,,,TTO
1980,,,,,,TTO
1979,,,,,,TTO
1978,,,,,,TTO
1977,,,,,,TTO
1976,,,,,,TTO
1975,,,,,,TTO
1974,,,,,,TTO
1973,,,,,,TTO
1972,,,,,,TTO
1971,,,,,,TTO
1970,,,,,,TTO
1969,,,,,,TTO
1968,,,,,,TTO
1967,,,,,,TTO
1966,,,,,,TTO
1965,,,,,,TTO
1964,,,,,,TTO
1963,,,,,,TTO
1962,,,,,,TTO
1961,,,,,,TTO
1960,,,,,,TTO
2021,,,,,,TUN
2020,,,,,,TUN
2019,,,,,,TUN
2018,11101112579.6417,-2.84712350410013,9987739687.93189,19.6537343106372,30539969549.2794,TUN
2017,11426437363.4991,19.0221070193966,9777510132.63581,20.0462926763477,30382057701.004,TUN
2016,9600264732.02748,-3.53547299242868,9728865821.85109,20.4976091610524,31677618939.2731,TUN
2015,9952119219.19647,-2.44775180730544,9605320931.64662,20.9814470176025,32461500111.0973,TUN
2014,10201834815.2654,1.15717817192042,9634223792.62816,21.538578586214,34697037785.7207,TUN
2013,10085131870.6489,5.52483999179347,9881255174.1799,23.3101589720053,33201486263.8331,TUN
2012,9557116477.44097,8.87331228252062,9829422337.41966,23.8562148838649,31684801048.5865,TUN
2011,8778199429.297,-19.4108811152209,9236046111.30057,23.1108009505976,32015545652.6914,TUN
2010,10892536797.4893,44.0519643513602,10633735953.1202,26.0076736526043,29170773692.825,TUN
2009,7561532983.27895,5.53418527941896,7574708605.22023,24.3334719448099,26949640820.5584,TUN
2008,7165008156.60685,3.98339406160898,7319703762.23491,23.628811069379,27532099667.2348,TUN
2007,6890531148.04241,6.91501973497333,6951280587.27569,23.0432471999118,23957780552.5207,TUN
2006,6444867302.20228,8.15022501163605,6539366435.56281,22.5836061561056,21219534184.8234,TUN
2005,5959180668.84176,2.04637327759905,5974407626.42741,21.4499295455088,19940881763.5271,TUN
2004,5839679037.52039,1.24499161584058,5817307504.0783,22.1288154794856,19428663187.4749,TUN
2003,5767869545.26917,-1.49076730359928,5759714620.71778,22.9003878642588,17267675591.7734,TUN
2002,5855156300.97879,-2.95591995587512,5863635909.46166,24.763838401031,14518252795.9485,TUN
2001,6033501784.25775,12.3703862261809,5965059288.33605,25.3250762291157,13497323973.0312,TUN
2000,5369298786.70473,2.59682038608993,5287905995.10604,25.1666474141621,13014736995.6956,TUN
1999,5233396869.90212,3.97006273318006,5069915834.01305,24.3549702746199,14007671556.23,TUN
1998,5033561327.48777,4.421514379187,4672736031.81077,24.0342362299869,13429612716.2554,TUN
1997,4820425519.98369,5.23455904681644,4416577640.70147,23.6717313039916,12754498598.4266,TUN
1996,4580648756.11746,10.9411590005587,4067860114.1925,23.1943271636343,11935894801.7259,TUN
1995,4128899316.88418,5.0282897888239,3980520850.32626,24.1657772200002,11344295231.0458,TUN
1994,3931225887.031,-12.7860193487309,4268753109.70636,27.0567479037297,9686931593.51522,TUN
1993,4507563876.42741,-2.28746920761495,4226298225.93801,28.1136193139194,9060874863.00687,TUN
1992,4613086816.88418,19.7813532538124,4067604353.58891,27.2045411431657,9567164179.10448,TUN
1991,3851256219.41273,-0.642165196187278,3436536755.70963,24.0447924980048,8158043478.26087,TUN
1990,3876147489.54346,21.3865143699665,3369146211.89782,24.3608827907579,7819545454.54545,TUN
1989,3193227443.47827,31.6987957678571,2967999416.74026,22.4924138937841,6277572948.48836,TUN
1988,2424644374.96217,-12.2310070966256,2436163694.02602,20.5459206059626,6294707391.00023,TUN
1987,2762529561.70009,-1.75166052994842,2537057742.67839,21.6245815339813,5871847471.94401,TUN
1986,2811782444.97677,-18.6976024397862,2822221074.11033,24.9888274398078,5658312342.56927,TUN
1985,3458425002.65053,-12.5890966211179,3432828366.17956,28.1378681447074,4947393648.89155,TUN
1984,3956514426.64997,8.69312463133774,3741648856.83743,32.1252573139542,4837023686.9207,TUN
1983,3640077916.67556,-2.18451135828457,3571957345.81862,31.8484148127238,4838096641.13141,TUN
1982,3721371704.23864,-0.685485791389524,3747658821.94328,34.0313046374157,5065515490.0965,TUN
1981,3747057249.27767,15.0353646591819,3464285867.09165,30.9947140797693,5170514378.29081,TUN
1980,3257308967.88059,0.939562119581794,3033471885.10008,28.3010874170315,5380834774.01828,TUN
1979,3226989397.89505,6.26989690797306,2918511395.48826,30.5270362765229,4194341943.41943,TUN
1978,3036597843.59209,10.8024492808966,2724395885.29715,31.0398969362696,3620615088.89957,TUN
1977,2740551191.151,2.02582872272376,2597031451.7292,30.6583329531457,3152680652.68065,TUN
1976,2686134702.81041,10.3568312393677,2576443527.35588,29.1257113295396,2664645522.38806,TUN
1975,2434044791.4675,-1.07087462638111,2253684725.32453,25.7264270127484,2564255530.69848,TUN
1974,2460392510.57261,23.4094944401449,1804712468.42051,20.739113580566,2049942726.23139,TUN
1973,1993681703.1253,-16.9351329385836,1531697384.29293,20.4985668374881,1745730550.28463,TUN
1972,2400150356.77023,27.2855021573615,1520188597.37584,19.7658079625293,1389436176.90212,TUN
1971,1885643153.45431,4.5284362302372,1331443779.41002,19.8819791193827,1064257028.11245,TUN
1970,1803952322.88843,-2.95584330310537,1208810765.18681,20.5134992059291,931809523.809524,TUN
1969,1858898448.1805,-1.70820176902988,1202928554.65349,21.6331955109273,653333333.333333,TUN
1968,1891204028.85741,-1.51682615393726,1175563075.20111,21.4834561706131,605523809.52381,TUN
1967,1920332128.82996,4.39038039959566,1196790522.46393,23.6315789473684,589142857.142857,TUN
1966,1839568091.88656,-1.38405196577889,1151394522.67164,23.9341262580055,548571428.571429,TUN
1965,1865386003.53789,,1236176307.14142,27.8493177013262,517904761.904762,TUN
1964,,,,,,TUN
1963,,,,,,TUN
1962,,,,,,TUN
1961,,,,,,TUN
1960,,,,,,TUN
2021,,,,,,TUR
2020,,,264773268691.627,27.3849475774484,408554793580.599,TUR
2019,,,246885586888.549,25.8802658003333,432888453593.711,TUR
2018,,,281942114568.532,29.6626526917863,437399485336.757,TUR
2017,,,282633532189.49,29.8571449844017,503447835969.409,TUR
2016,,,261077632403.161,29.1082333520007,516670249859.276,TUR
2015,243730405257.353,,255445044191.176,29.5545663944426,518776818161.765,TUR
2014,,,233750487645.182,28.7457316386943,566824806854.01,TUR
2013,,,222809692607.35,28.3464820187611,587153884861.855,TUR
2012,,,195030144942.388,27.0584142508651,545153059743.875,TUR
2011,,,189602951370.954,27.7440476695124,526014019701.493,TUR
2010,,,153306736834.079,24.6354587746887,487012175405.909,TUR
2009,,,125698873160.928,22.2294039423981,399773125870.968,TUR
2008,,,158222407608.44,26.6515275529111,470601103265.463,TUR
2007,,,162643614255.05,27.8876440160828,422978148898.611,TUR
2006,,,154168704682.145,28.4708548116711,343799265313.266,TUR
2005,,,133611122642.434,26.4103578736596,321000648109.556,TUR
2004,,,111744063106.002,25.17814185711,262823133988.074,TUR
2003,,,84706794416.2668,20.6781400980534,205471952828.303,TUR
2002,,,70947167646.5528,19.4746957633945,153350986265.924,TUR
2001,,,60216053225.9616,17.950310051971,130807851501.305,TUR
2000,,,82498939312.0772,22.21135197509,183632603806.782,TUR
1999,,,67672826308.109,19.880291903745,169305787726.839,TUR
1998,,,79092052406.8617,23.4519754670016,178189044495.589,TUR
1997,,,83992804437.9906,26.4197636922042,129157971691.903,TUR
1996,,,73141475167.1896,25.090547997672,122084733415.233,TUR
1995,,,64118102790.1387,23.8355615305831,119168181222.707,TUR
1994,,,57434477110.0496,24.4591764651962,91427787162.1622,TUR
1993,,,68303496099.403,25.5247438135483,124485372727.273,TUR
1992,,,54698159040.2945,22.9964110894045,110182014492.754,TUR
1991,,,52433710265.7075,23.689572522178,105921619047.619,TUR
1990,,,51800726365.0257,22.8698046762303,103334496135.918,TUR
1989,,,44703079404.6597,22.8030576635365,70293493835.0741,TUR
1988,,,43741411678.0195,26.1078201115114,57686364115.724,TUR
1987,,,44201807182.2605,24.7465602453899,59519698542.8795,TUR
1986,,,,17.1366874643936,40864182888.3189,TUR
1985,,,,15.2629254462823,39131925752.3712,TUR
1984,,,,14.3955339567488,37837896803.7526,TUR
1983,,,,14.7542751945231,38411315683.2567,TUR
1982,,,,15.1169440155544,38356105393.3179,TUR
1981,,,,15.130996076446,42079141153.9395,TUR
1980,,,,15.9006614919894,42067124332.5706,TUR
1979,,,,15.5753932543825,49589728738.2952,TUR
1978,,,,17.0238321006385,37744007907.0917,TUR
1977,,,,19.2180251822399,33529607821.3532,TUR
1976,,,,17.9786200194363,28754749890.9861,TUR
1975,,,,16.1185231151101,26312145132.2532,TUR
1974,,,,14.7841871722469,21727579521.7922,TUR
1973,,,,15.6868131868132,14876325088.3392,TUR
1972,,,,15.6347284676582,11547703180.212,TUR
1971,,,,12.5773195876289,9137225983.7769,TUR
1970,,,,13.2315521628499,8878260869.56522,TUR
1969,,,,11.9292237442922,9966666666.66667,TUR
1968,,,,11.8730158730159,8944444444.44444,TUR
1967,,,,,8022222222.22222,TUR
1966,,,,,7344444444.44444,TUR
1965,,,,,6277777777.77778,TUR
1964,,,,,5988888888.88889,TUR
1963,,,,,5688888888.88889,TUR
1962,,,,,4944444444.44444,TUR
1961,,,,,4500000000.0,TUR
1960,,,,,7891491985.20345,TUR
2021,,,,,,TKM
2020,,,,,,TKM
2019,,,,,,TKM
2018,,,,,,TKM
2017,,,,,,TKM
2016,,,,,,TKM
2015,,,,,,TKM
2014,,,,,,TKM
2013,,,,,,TKM
2012,,,,47.2,5302031894.73684,TKM
2011,,,,51.9318442057253,2278300210.52632,TKM
2010,,,,51.8808271961717,1139269649.12281,TKM
2009,,,,46.6,2880850035.08772,TKM
2008,,,,31.7,7188377366.57577,TKM
2007,,,,18.6,4569062804.87805,TKM
2006,,-5.21454007222079,,19.5019564924266,3315891224.01848,TKM
2005,,12.3367719472331,,22.9195946475561,3775589156.07985,TKM
2004,,6.2949863042644,,23.0536196152804,4248683927.74433,TKM
2003,,8.00320642519976,,25.4187357966501,3397569229.22117,TKM
2002,,0.635235748687762,,27.5596816976127,2039260084.82099,TKM
2001,,9.93649874283942,,31.7126612120372,1849802450.98039,TKM
2000,,3.85356029981791,,34.7386559448593,1059640327.14623,TKM
1999,,1.54298347874837,,39.6709050112191,1856519658.62838,TKM
1998,,25.4954996260989,,45.4948195784209,1991776506.44484,TKM
1997,,,,38.6768676867687,1813570923.02206,TKM
1996,,,,41.2917419354839,,TKM
1995,,,,,,TKM
1994,,,,,,TKM
1993,,,,34.8303393213573,1040704701.73115,TKM
1992,,,,,,TKM
1991,,-65.2173913043478,,,1413738506.6844,TKM
1990,,6.9767441860465,,,1594769820.65792,TKM
1989,,2.38095238095238,,,1610886544.58077,TKM
1988,,-6.66666666666667,,,1449732273.52472,TKM
1987,,,,,1212306586.27512,TKM
1986,,,,,,TKM
1985,,,,,,TKM
1984,,,,,,TKM
1983,,,,,,TKM
1982,,,,,,TKM
1981,,,,,,TKM
1980,,,,,,TKM
1979,,,,,,TKM
1978,,,,,,TKM
1977,,,,,,TKM
1976,,,,,,TKM
1975,,,,,,TKM
1974,,,,,,TKM
1973,,,,,,TKM
1972,,,,,,TKM
1971,,,,,,TKM
1970,,,,,,TKM
1969,,,,,,TKM
1968,,,,,,TKM
1967,,,,,,TKM
1966,,,,,,TKM
1965,,,,,,TKM
1964,,,,,,TKM
1963,,,,,,TKM
1962,,,,,,TKM
1961,,,,,,TKM
1960,,,,,,TKM
2021,,,,,,TCA
2020,,,,,,TCA
2019,,,,,,TCA
2018,,,,,,TCA
2017,,,,,,TCA
2016,,,,,,TCA
2015,,,,,,TCA
2014,,,,,,TCA
2013,,,,,,TCA
2012,,,,,,TCA
2011,,,,,,TCA
2010,,,,,,TCA
2009,,,,,,TCA
2008,,,,,,TCA
2007,,,,,,TCA
2006,,,,,,TCA
2005,,,,,,TCA
2004,,,,,,TCA
2003,,,,,,TCA
2002,,,,,,TCA
2001,,,,,,TCA
2000,,,,,,TCA
1999,,,,,,TCA
1998,,,,,,TCA
1997,,,,,,TCA
1996,,,,,,TCA
1995,,,,,,TCA
1994,,,,,,TCA
1993,,,,,,TCA
1992,,,,,,TCA
1991,,,,,,TCA
1990,,,,,,TCA
1989,,,,,,TCA
1988,,,,,,TCA
1987,,,,,,TCA
1986,,,,,,TCA
1985,,,,,,TCA
1984,,,,,,TCA
1983,,,,,,TCA
1982,,,,,,TCA
1981,,,,,,TCA
1980,,,,,,TCA
1979,,,,,,TCA
1978,,,,,,TCA
1977,,,,,,TCA
1976,,,,,,TCA
1975,,,,,,TCA
1974,,,,,,TCA
1973,,,,,,TCA
1972,,,,,,TCA
1971,,,,,,TCA
1970,,,,,,TCA
1969,,,,,,TCA
1968,,,,,,TCA
1967,,,,,,TCA
1966,,,,,,TCA
1965,,,,,,TCA
1964,,,,,,TCA
1963,,,,,,TCA
1962,,,,,,TCA
1961,,,,,,TCA
1960,,,,,,TCA
2021,,,,,,TUV
2020,,,,,,TUV
2019,,,,,,TUV
2018,,,,,,TUV
2017,,,,,,TUV
2016,,,,,,TUV
2015,,,,,,TUV
2014,,,,,,TUV
2013,,,,,,TUV
2012,,,,,,TUV
2011,,,,,,TUV
2010,,,,,,TUV
2009,,,,,,TUV
2008,,,,,,TUV
2007,,,,,,TUV
2006,,,,,,TUV
2005,,,,,,TUV
2004,,,,,,TUV
2003,,,,,,TUV
2002,,,,,,TUV
2001,,,,,,TUV
2000,,,,,,TUV
1999,,,,,,TUV
1998,,,,,,TUV
1997,,,,,,TUV
1996,,,,,,TUV
1995,,,,,,TUV
1994,,,,,,TUV
1993,,,,,,TUV
1992,,,,,,TUV
1991,,,,,,TUV
1990,,,,,,TUV
1989,,,,,,TUV
1988,,,,,,TUV
1987,,,,,,TUV
1986,,,,,,TUV
1985,,,,,,TUV
1984,,,,,,TUV
1983,,,,,,TUV
1982,,,,,,TUV
1981,,,,,,TUV
1980,,,,,,TUV
1979,,,,,,TUV
1978,,,,,,TUV
1977,,,,,,TUV
1976,,,,,,TUV
1975,,,,,,TUV
1974,,,,,,TUV
1973,,,,,,TUV
1972,,,,,,TUV
1971,,,,,,TUV
1970,,,,,,TUV
1969,,,,,,TUV
1968,,,,,,TUV
1967,,,,,,TUV
1966,,,,,,TUV
1965,,,,,,TUV
1964,,,,,,TUV
1963,,,,,,TUV
1962,,,,,,TUV
1961,,,,,,TUV
1960,,,,,,TUV
2021,,,,,,UGA
2020,10276683567.4762,0.146232796894296,10003455989.3848,23.5178704044069,26791010183.312,UGA
2019,10261677629.2707,9.68995915208539,10010796548.998,24.9024562519653,25162529146.6128,UGA
2018,9355165877.16367,9.74886985318068,9126084719.49726,23.750444989113,23807088824.1257,UGA
2017,8524156913.57804,2.10427528372428,8314083446.09202,24.0524228864223,21795162267.4861,UGA
2016,8348481872.95916,11.8781107985328,8153003949.07676,24.8711103998494,20963526111.6238,UGA
2015,7462122673.83822,-0.967898460832345,7268751550.18512,22.4432960428085,24857417573.8716,UGA
2014,7535054348.90415,-2.12609387477904,7347203943.59895,25.4851714840925,22510992619.8006,UGA
2013,7698736718.71614,13.0297074399641,7533286742.58083,30.3117553855193,20980327818.7262,UGA
2012,6811250681.86639,3.11861877464426,6668573424.44768,25.0328565150175,21203804649.2793,UGA
2011,6605257869.82438,8.76199404349983,6471244996.48847,25.6043968729271,20000790739.7108,UGA
2010,6073130534.16672,9.51687547748014,5940008460.28977,25.7326290579248,20400704594.9631,UGA
2009,5545383309.82199,2.45846391292899,5363194211.54968,24.0323494552707,19813526742.3655,UGA
2008,5412323294.76905,6.01327022801448,5232126518.76688,22.7482520103896,10615043214.4955,UGA
2007,5105326232.39352,15.9715014661691,4933774668.83069,21.8688822858162,9315595871.83123,UGA
2006,4402224829.24637,20.3478423248133,4255840771.22983,20.9249602485175,7747081397.69223,UGA
2005,3657917536.5396,12.457399698122,3541376139.97623,22.2017167515247,6803166785.21766,UGA
2004,3252713957.78208,10.6142765298844,3137084250.35186,19.9444298033739,6024901000.77823,UGA
2003,2940591449.69709,13.5169108561697,2823746247.02108,20.6833256733477,5089871354.23984,UGA
2002,2590443509.71014,6.51940502330271,2491825987.47765,19.9632838521327,4785386822.17375,UGA
2001,2431898215.30025,3.92625885983217,2338653213.30837,19.0475630272511,4521128626.34707,UGA
2000,2340022860.42087,-6.98748312925788,2252388888.30684,19.233964611848,4797169385.97468,UGA
1999,2515815009.79353,13.9587906613062,2446905871.80917,19.265179238009,4721206334.733,UGA
1998,2207653306.2471,3.71365065822764,2112390952.03614,15.9240447805555,5340535509.64313,UGA
1997,2128604375.83291,-2.65709988530757,2072603601.43247,16.8941618081021,4554198489.15444,UGA
1996,2186707374.98567,6.92968517812757,2109007316.78994,16.9728012774724,4683794388.35254,UGA
1995,2044995616.83266,41.9577282176108,1919757447.57514,16.3673442316062,4828375460.26822,UGA
1994,1440566598.59887,10.3064455337477,1362223098.99154,14.6343065311901,3214294005.58046,UGA
1993,1305967744.34014,5.54654538538817,1235717817.30126,15.2150401994073,2662395810.08734,UGA
1992,1237338218.48132,-4.48229382052396,1171831803.25495,15.9163452639467,2589064111.42276,UGA
1991,1295401939.56959,2.86988674080251,1228754099.50514,15.1712651209099,3053556466.52058,UGA
1990,1259262531.15605,1.48955641641078,1194474047.10571,12.7040800379721,4001627587.25989,UGA
1989,1240780406.99016,-4.83303344201322,1176942819.9105,11.1362280233226,4859156424.33726,UGA
1988,1303793166.75407,23.2583025556852,1236713601.80497,10.7923497166665,5967983333.33333,UGA
1987,1057773099.02921,36.8653034048233,1003351154.55678,9.71821588881624,5796495189.32731,UGA
1986,772857015.412082,2.47472954814683,733093873.748364,8.44692452702994,3390208398.59225,UGA
1985,754192783.742808,-2.50595446677026,715389908.339937,8.73201845394909,2778641885.37339,UGA
1984,773578303.800872,-0.0793299576724849,733778052.25707,8.23517750579498,2990907915.71509,UGA
1983,774192470.359912,-2.99234016846529,734360620.135433,7.85597381342062,1957333333.33333,UGA
1982,798073545.639993,,757013025.02626,9.73593570608496,1935000000.0,UGA
1981,,,,,,UGA
1980,,,,,,UGA
1979,,,,,,UGA
1978,,,,,,UGA
1977,,,,,,UGA
1976,,,,4.94422424712949,,UGA
1975,,,,7.25183650404973,,UGA
1974,,,,10.6643119141421,,UGA
1973,,,,8.22639025995393,,UGA
1972,,,,12.3943661971831,,UGA
